EmployeeID,PerformanceScore,ProjectsCompleted,ProjectsDue,TechnicalSkillsScore,SoftSkillsScore,TrainingProgramsCompleted,Attendance,YearsWithCompany,YearsInIndustry,PromotionScore,PromotionStatus
311,2.888168781,11,3,2.681604923,4.510597384,2,86.54916502,1,7,5.725412336,No
312,3.715405748,12,0,2.084991761,2.728189345,4,88.55432907,8,19,6.934707541,Yes
313,2.755652644,6,9,2.168157473,3.794283033,7,85.79359489,3,15,6.292371096,No
314,3.001291693,9,2,3.54139215,4.737009703,1,97.06841189,1,11,6.031287768,No
315,4.222564532,12,0,3.528553512,2.842625587,3,96.7722061,6,19,7.353815889,No
316,4.833468268,11,2,3.765327281,3.050611165,2,85.19083454,0,7,6.210403001,No
317,3.272726602,12,0,2.99530379,2.532838233,9,89.74945769,7,2,6.533783046,No
318,4.346389171,2,6,4.660462259,4.769176108,7,98.71321325,5,13,7.619742218,Yes
319,3.445297396,6,5,3.707827598,4.269884095,1,95.17199611,6,6,6.237354599,No
320,3.409552512,5,8,4.892455238,2.598623611,4,91.56075495,8,16,7.182349536,No
321,3.503496953,13,9,4.015494987,4.963311912,3,86.91998571,5,11,7.824934108,Yes
322,3.305373194,5,7,2.127298602,4.382897695,2,95.8881622,4,1,5.377991209,Yes
323,3.860985246,7,0,2.919292998,2.649329798,6,87.52336801,3,9,5.813898828,No
324,2.183877774,11,9,3.328845305,2.675711828,1,90.7107093,2,16,5.936035368,No
325,4.622040055,4,7,3.60683633,3.059187867,6,99.5861248,1,13,6.623933151,No
326,3.144665873,3,7,3.244294434,4.76099003,3,99.61730778,4,15,6.433193688,No
327,3.342692306,14,8,2.937257201,2.462286531,1,87.35875492,5,9,6.415322913,No
328,4.192618535,11,5,4.730190502,3.083612254,2,94.77265229,7,17,7.820000812,Yes
329,3.505078594,5,1,2.105183522,3.489364239,5,96.96466506,7,13,6.158856117,No
330,4.043765849,8,5,2.577772682,4.505003962,4,85.34070583,1,12,6.417801529,No
331,3.839622455,13,5,2.0333712,2.587233973,0,87.26655758,1,13,5.760652668,No
332,3.53465039,14,4,2.09691234,3.854785644,8,90.40704492,2,7,6.805194387,No
333,3.465511227,4,1,2.646323045,3.635464722,8,94.3296926,1,14,5.935006836,No
334,3.52004527,1,8,3.567292334,4.157055756,6,89.66976271,9,16,7.182379393,No
335,3.774330809,1,3,2.207778514,4.87500825,3,90.25748966,2,10,5.392824118,No
336,4.545859683,5,0,3.887101741,2.998890509,3,98.40370995,2,13,6.143659015,No
337,3.198016046,3,1,4.574461037,3.852620037,1,94.68780278,2,15,5.753999913,No
338,2.470860922,3,0,2.364643905,3.358309581,0,88.31710688,7,7,4.556028885,No
339,3.384500356,13,8,2.566712501,4.077528312,2,94.72240106,6,4,6.731013189,No
340,3.355620886,2,0,2.162980152,4.962640361,6,90.7689102,1,19,5.879687103,No
341,2.338876578,7,6,4.708155149,2.845826143,1,88.14110589,5,3,5.491050815,No
342,2.617823768,9,8,3.331693712,4.15906623,0,99.7320591,1,19,6.31151935,No
343,4.374241421,1,3,2.8160291,4.891667705,1,94.36797609,7,1,5.721015363,No
344,3.416313147,9,5,2.126353494,4.263529405,9,88.37422251,9,4,7.119822162,No
345,3.023902514,13,7,2.49054437,2.739717978,2,96.95782161,9,15,7.041659864,No
346,3.153383167,4,2,2.560031656,4.08070704,3,87.49585097,3,19,5.834882591,No
347,2.173221302,10,3,2.716921845,2.491884057,6,94.50614267,8,6,5.986431985,No
348,4.999836994,6,6,2.093869957,4.252083802,7,92.60270926,2,14,7.042780599,No
349,2.761664894,6,4,2.037432858,2.69610938,0,96.67333241,5,2,4.517360032,No
350,2.812302694,4,7,3.956574644,4.382459946,0,99.69289076,3,13,5.958564539,No
351,2.23723399,2,9,2.283847558,4.130775039,3,90.12469172,4,9,5.186274995,No
352,2.498814741,1,1,2.994168965,2.450462029,1,92.80752797,3,13,4.352343858,No
353,4.289766734,13,3,2.737189216,2.043734691,8,88.95416599,6,3,6.812699627,No
354,2.841037073,13,4,3.635905954,3.482377166,5,86.94404122,4,17,7.151156385,No
355,4.283101216,1,2,3.375344847,2.920046501,3,88.84991907,6,13,5.892821576,No
356,4.187864104,14,0,4.238996661,4.830670448,4,98.14825711,7,2,7.705013726,Yes
357,3.195176335,9,5,2.148939541,2.151514241,3,97.9519655,3,10,5.482772272,No
358,2.804721337,11,0,3.58831972,3.815793235,2,98.25150376,2,18,6.396021753,No
359,2.793783153,11,8,4.47130214,4.285443991,3,98.90178427,8,14,7.815635144,Yes
360,4.2078808,6,9,3.787971623,3.246745994,4,94.37356947,0,16,6.66671015,No
361,4.717391316,13,3,4.354439482,3.089839488,2,87.1599828,5,9,7.302825843,Yes
362,2.7522171,8,3,2.440702773,4.837601595,2,96.96754571,2,10,5.748623365,No
363,2.455145414,14,9,4.856400925,4.730149572,9,94.08790659,0,6,7.614691854,Yes
364,3.85446172,10,2,4.952844474,3.40241481,6,89.14421013,9,9,7.762695134,Yes
365,3.066868475,13,7,3.888205642,2.250912201,5,95.96643479,0,5,6.128606573,No
366,4.121559893,11,2,4.756982388,2.262696192,7,87.79220431,3,4,6.743769541,No
367,3.07568918,9,7,3.449063186,4.145602374,6,90.5487369,5,17,7.384296376,No
368,4.967896494,1,2,4.468700908,3.103110246,8,98.9220094,7,13,7.317053199,No
369,2.298207414,7,4,3.259803022,3.848578444,2,88.18333835,0,10,5.154391023,No
370,4.734885584,10,1,4.40484666,3.352152923,3,93.47583154,5,11,7.250632808,No
371,2.567516194,9,9,3.442972338,3.289398724,8,98.9522374,8,8,7.199356294,No
372,4.781189933,7,8,3.321138868,3.053072566,3,86.50404028,7,15,7.284809046,No
373,4.68283618,8,7,3.988093211,3.058514496,1,95.93657427,5,16,7.201286203,No
374,4.638456755,2,2,2.518861051,3.168574113,5,98.85381607,6,8,6.018823091,No
375,3.440611986,10,7,2.922706271,3.452316194,4,89.40507105,0,7,5.955985202,No
376,4.71885972,11,9,2.895312946,3.514659517,5,87.50392454,8,11,7.887538114,Yes
377,4.680849787,14,8,3.998857414,4.336332162,7,93.68532131,5,4,8.298054094,Yes
378,3.397098909,4,3,2.831564436,2.014474489,4,95.30330668,3,18,5.586068602,No
379,2.838312657,7,7,2.232613665,2.01828824,3,86.6192129,5,11,5.383512909,No
380,2.335285699,13,8,4.741900001,3.254375736,6,96.4113521,6,15,7.757219127,Yes
381,2.604309399,11,5,3.590440565,3.156705493,3,89.92513791,1,19,6.365912607,No
382,3.35843321,10,2,3.88700725,2.104516039,8,98.88706346,6,2,6.473059301,No
383,3.419989171,2,0,2.041695523,3.437570495,1,95.3188587,9,2,4.895624044,No
384,3.635590657,6,4,3.821649434,4.081612603,0,87.79574451,0,4,5.278777999,No
385,3.916719849,10,1,3.611756346,2.229630134,3,89.19076323,2,5,5.656709093,No
386,3.927362941,1,8,4.578491263,2.116977811,8,96.72540202,9,2,6.592579267,No
387,4.379805149,5,1,3.389492526,3.602209445,6,89.7836758,6,13,6.85608311,No
388,2.28648331,1,4,4.493362655,4.488440413,1,93.44497961,5,6,5.35540526,No
389,2.676093932,3,1,2.156173498,4.475805011,0,94.70174945,7,19,5.661810525,No
390,2.074212987,8,7,3.799703859,3.560228533,8,96.94865749,9,11,7.22101949,No
391,3.347069892,5,0,3.244195015,2.463057148,8,88.27329817,4,4,5.513310522,No
392,4.192634662,6,0,2.090948024,2.00744809,5,96.65503076,6,2,5.343465529,No
393,4.868532827,1,1,3.665908537,3.650102155,1,87.56882798,5,16,6.189374961,No
394,3.694859343,11,1,4.264126641,3.775856229,1,88.15450008,4,15,6.850639823,No
395,2.222507706,6,3,2.114745527,3.123435643,5,99.89374298,6,13,5.675351422,No
396,3.288462803,1,6,4.541101,2.545495005,8,95.36908746,2,18,6.39401052,No
397,4.144206975,4,5,3.88127541,2.739889775,7,99.08873446,1,1,5.782789364,No
398,3.784550647,2,5,3.011109352,3.994126677,7,85.2078338,6,15,6.693451026,No
399,4.049220907,5,6,2.001216736,4.767180608,9,90.23595467,9,14,7.658456837,Yes
400,3.195157959,10,0,4.532702926,2.258200309,3,99.93579537,2,2,5.546939393,No
401,4.850378988,4,5,2.605009692,3.083163609,0,91.05935392,6,3,5.588107734,No
402,2.793789621,2,0,3.180331155,2.899181037,2,90.86488435,4,2,4.336233888,No
403,2.785494758,14,9,4.799442414,2.487819798,8,96.21122909,6,19,8.318044413,Yes
404,3.197713105,10,4,3.8800991,4.504005965,0,87.25790767,0,2,5.56580979,No
405,2.209897457,12,5,4.625674604,3.242215271,4,87.96630063,9,4,6.842451775,No
406,2.03128124,10,7,3.230465334,3.859360573,9,91.55007652,2,8,6.458553347,No
407,3.229630547,4,0,3.013813132,3.52132197,7,90.71562757,0,14,5.602740337,No
408,4.666362093,10,9,4.535708933,2.52149856,3,96.32936258,5,19,7.907318171,Yes
409,3.902898212,1,4,4.261760672,4.160780563,6,94.63919204,9,12,7.161924269,No
410,4.136158828,3,0,2.372905973,2.712315159,5,94.55116562,8,1,5.444046122,No
411,2.706460148,13,6,4.714356284,4.351295994,9,87.4409175,8,9,8.265452493,Yes
412,2.78284431,6,7,4.315912966,3.898485891,4,97.17404393,3,15,6.648195314,No
413,3.425020244,14,7,3.294672668,4.615696179,9,86.50005252,8,4,8.09642337,Yes
414,3.107973772,1,2,4.5572177,4.219631482,6,99.88278411,3,15,6.382799757,No
415,3.031898355,14,2,2.14287968,3.356884949,8,90.50092379,7,17,7.440212589,No
416,4.457265858,1,7,3.92942046,2.100439546,2,91.55825218,4,7,5.538566332,No
417,4.079686857,12,4,4.687896337,3.894823713,7,93.97505583,9,16,8.774260865,No
418,2.294044613,7,9,3.304569331,3.61007495,6,92.08740238,4,1,5.826627843,No
419,2.387768091,10,2,3.439773891,4.506244775,4,94.7217434,9,14,7.149956503,No
420,2.691634767,9,0,3.022808014,2.588103625,2,85.89850117,9,3,5.463315084,No
421,4.318597107,8,2,3.228858068,2.46451344,2,88.89587654,0,14,5.751727356,No
422,2.578615204,1,8,4.971087954,4.887726212,9,90.13391641,8,13,7.515116212,Yes
423,2.34933799,8,9,4.964077859,2.161413399,3,97.65931907,8,17,7.028077685,No
424,3.627534516,13,0,2.867742246,3.07909421,0,90.72973038,4,12,6.111242582,No
425,4.547664323,8,9,2.947458416,4.830659186,7,94.07595027,7,14,8.24280103,Yes
426,3.638584073,5,8,4.269851899,3.744943563,7,89.96080561,9,2,7.12267999,No
427,3.770246652,2,5,3.93007504,3.344317907,1,98.37882463,5,19,6.33293495,No
428,3.2551796,1,7,3.972073978,3.110377715,7,97.08584992,1,5,5.545744377,No
429,3.957611117,8,3,3.411231587,4.853881422,5,95.96804901,4,5,6.809226258,No
430,4.008660867,11,0,3.57393055,2.030598552,5,91.60061528,4,17,6.774137501,No
431,4.223904797,9,4,4.796893426,2.968900844,3,86.70516509,1,15,6.806777916,No
432,3.216136726,14,2,2.905715277,3.875148024,6,85.22751732,6,10,7.143749088,No
433,3.568164074,7,7,4.323911968,2.454569351,9,85.10834525,0,2,6.056045525,No
434,3.947874897,6,6,3.413473847,4.923014135,1,85.24059043,1,17,6.525651799,No
435,2.931060435,10,7,3.604167194,2.317582695,1,96.22020352,3,10,5.84222887,No
436,2.80593152,4,9,4.054181441,3.088000413,0,89.19634721,7,4,5.573866158,No
437,3.332453765,10,8,2.850881678,3.246893031,6,94.61858801,3,1,6.177004394,No
438,2.495306807,13,3,4.293331951,4.528435164,1,90.80290992,7,7,6.869515707,No
439,3.55835043,11,0,2.117836547,4.344516737,5,89.73505854,3,2,5.932120218,No
440,2.161234933,6,7,3.867389369,2.624035542,7,89.39928855,8,19,6.90432703,Yes
441,3.584228386,9,4,3.213279864,4.208191645,6,91.27740333,4,9,6.844210099,No
442,4.739192808,7,9,3.034811936,4.433237412,8,94.35849349,3,5,7.31505698,No
443,3.045060956,1,4,4.912188418,3.187728077,7,91.9394872,7,8,6.373367469,No
444,2.666484987,3,0,4.719600728,2.60094311,8,89.30382912,5,15,6.211142138,No
445,2.198098536,5,3,4.231746585,3.629478175,0,94.06611092,0,11,4.959596272,No
446,2.761192049,9,7,3.74102386,3.783819148,8,90.45798992,2,17,7.125532177,No
447,4.949717244,14,3,2.882064648,2.541260025,4,85.84600347,8,12,7.596923281,Yes
448,2.080224841,11,8,2.321134502,3.816141827,8,88.52652811,3,5,6.166934106,No
449,2.376462402,11,9,3.458142555,4.984273353,4,94.66671055,4,2,6.602700314,No
450,3.291961678,11,4,2.564207869,4.042803539,0,90.00989401,5,16,6.497441503,No
451,2.594892389,11,6,3.220517858,3.051523994,8,95.40180138,6,9,6.914732053,No
452,3.354314,10,9,3.464871885,2.337292254,2,89.36903063,1,18,6.328195474,No
453,3.692852614,14,8,4.601218382,3.379182678,8,86.573094,6,3,7.894887041,Yes
454,4.486866272,3,9,3.251745045,2.980306607,8,90.45242472,9,15,7.568677396,Yes
455,2.211191467,1,9,3.301463212,2.671675465,9,86.41440628,6,18,6.261740198,No
456,4.432913031,13,7,3.742970864,3.87618638,3,92.40442438,5,3,7.311486287,No
457,4.494408323,14,8,3.942701179,4.591812169,1,85.78738685,3,3,7.262774828,No
458,2.203387072,9,1,4.27513401,3.1112023,5,97.61401595,6,17,6.710196215,No
459,4.144701624,9,8,4.378542408,3.097645683,4,96.84720401,9,1,7.275015299,No
460,4.820737212,4,7,2.503662635,3.758615834,2,92.82090934,1,9,5.85966538,No
461,4.521867645,4,0,2.386891448,3.503188855,3,93.93720486,0,18,5.724416381,No
462,4.28283164,14,0,3.662316436,3.857003337,2,92.3885929,9,11,7.693984107,Yes
463,4.556899469,9,5,3.396850821,4.626112338,0,97.47108804,0,6,6.262212581,No
464,2.414351652,4,0,2.407475822,3.341448403,2,91.54120662,0,11,4.335571014,No
465,2.788338109,13,4,3.189146631,3.151563727,6,94.30480759,8,9,7.104915558,No
466,3.868952992,3,0,2.989153167,2.60256744,2,93.29136391,6,14,5.605170584,No
467,2.708503648,14,5,3.899059327,2.387096323,0,98.27874447,5,2,5.89063209,No
468,4.951165311,1,8,2.668386426,2.896467765,0,93.64847143,0,6,4.953783871,No
469,2.215048752,7,3,3.863392699,4.65640519,4,87.42040002,0,11,5.756221347,No
470,3.092226088,1,3,2.014451812,3.087570691,1,95.93628751,8,8,4.921722217,No
471,3.43498018,8,7,4.162756348,2.248960958,3,86.29461751,1,15,6.140403313,No
472,2.327926675,7,4,2.418468739,4.044456933,3,87.72523285,4,18,5.944669121,No
473,4.372081219,2,8,4.636427892,4.169595799,8,91.31943941,3,6,7.000575843,No
474,2.174468773,3,1,3.865859004,3.612982096,3,85.72567244,0,14,4.917856129,No
475,4.162271412,9,8,3.255083501,2.698280671,7,91.48149672,5,13,7.292006802,No
476,3.471331308,12,4,4.494676456,2.352710815,9,93.93533265,8,7,7.64734848,Yes
477,3.018769365,12,6,2.035277894,3.493733281,1,93.03677147,7,1,5.8571469,No
478,2.822412207,5,3,4.722893661,4.555541502,4,87.48849225,8,5,6.586252535,No
479,3.513517965,3,2,4.118114122,4.480061405,3,99.05761819,2,1,5.516162843,No
480,4.148541218,11,6,3.887202944,2.961897484,3,98.27112063,2,9,6.73800235,No
481,2.626235191,12,9,3.49833837,2.475321065,4,96.45370833,1,10,6.174714621,No
482,4.040076853,13,9,3.311418979,4.760876426,6,85.29873495,9,2,8.055493679,Yes
483,2.040472439,6,9,3.770868985,3.511235311,8,93.33573911,2,10,6.214461699,No
484,4.068440106,12,1,2.838560938,4.204281293,5,99.84878538,9,17,8.030278805,Yes
485,4.418738254,14,7,2.665598931,2.476300147,5,85.13432861,6,17,7.667256264,Yes
486,2.055924259,5,3,2.232981237,4.334391917,0,96.29239334,8,4,5.05730174,No
487,4.100684316,6,8,3.042353469,2.998714654,0,87.72034866,9,19,6.917099237,No
488,2.012679382,13,7,2.628903806,4.915949887,2,93.59129406,8,16,7.239403207,Yes
489,4.929192602,11,6,4.082696974,4.97551603,1,94.20883166,4,12,7.830268524,Yes
490,3.604478655,7,5,2.001901351,3.218232415,6,97.5255318,6,6,6.159987495,No
491,4.697631259,4,9,2.650388122,4.40530794,4,93.77638548,3,12,6.77145333,No
492,3.812325375,7,9,2.500504783,3.045623972,7,87.89200661,9,7,6.963887673,No
493,4.589427245,12,1,3.937487932,4.25840065,0,86.38409007,9,17,7.894385057,Yes
494,3.834945217,7,6,2.810390989,4.188110785,8,87.08586818,8,13,7.549708938,Yes
495,2.339115998,13,3,3.924061919,3.6558684,5,90.36192124,6,13,7.079201265,No
496,3.53238227,13,5,2.780866283,4.524961028,1,85.01039559,8,11,7.204387346,No
497,3.692367725,14,3,3.108656691,4.493130739,5,88.86497882,4,6,7.128589247,No
498,2.382640929,1,4,3.597069669,2.462214582,8,86.53302256,8,13,5.927525256,No
499,2.792128987,9,2,2.839034242,4.50882751,7,90.75930799,7,6,6.675545055,No
500,3.266381628,8,2,2.686685886,3.365799973,9,99.14079157,3,15,6.70476731,No
501,4.049183075,4,3,3.586405581,3.915942653,0,97.05984727,4,4,5.591185028,No
502,2.564213995,9,7,4.976889467,3.297113323,5,93.18477442,0,10,6.374780127,No
503,3.968194428,3,7,3.14251571,2.410560096,8,94.46541302,2,14,6.25612532,No
504,2.444174187,5,7,2.630137293,4.238601614,4,89.1422492,9,3,5.956656195,No
505,3.732330997,10,6,3.925422563,2.133665531,2,99.61195033,3,4,5.977622107,No
506,3.179421415,1,8,4.420405529,2.968948736,5,90.07654243,3,4,5.540342776,No
507,2.106170581,4,3,4.55338032,4.639583669,0,94.17973234,5,11,5.771895772,No
508,2.498874947,14,2,3.897546019,3.02122537,2,88.98604073,0,10,5.824690926,No
509,4.309150769,9,9,3.921516989,3.212535531,3,91.82753072,0,10,6.606086208,No
510,2.298574024,4,4,4.867912328,2.497417809,0,91.41120321,8,12,5.71440217,No
511,2.450035109,9,6,3.309160423,4.591160075,9,98.42353458,0,14,6.868806692,Yes
512,3.567137394,7,6,3.983144284,3.394785972,6,85.08627922,7,16,7.360979868,No
513,2.721229075,1,7,4.739766758,2.976980837,6,96.42754273,9,19,7.030489748,No
514,2.90216459,3,2,3.590311884,3.142853159,9,85.71798827,7,7,6.116733745,No
515,2.261379499,3,0,3.877652962,3.363346003,4,93.74805448,5,5,5.0989185,No
516,3.797547884,11,1,2.972338132,4.184247914,0,90.61745321,1,3,5.575302332,No
517,4.640522523,13,8,2.28564903,2.346589059,9,87.53356459,9,6,7.774307143,Yes
518,2.65338227,13,3,3.785284641,4.478380024,3,97.44109653,6,14,7.311229188,No
519,2.197643014,2,0,2.109687504,2.531938753,6,99.10486479,9,9,5.117230322,Yes
520,2.921770191,13,9,4.766879615,2.954118699,2,95.01129749,8,12,7.570667747,Yes
521,3.7666622,3,3,3.071710393,2.25313596,1,96.72536218,2,5,4.655958874,No
522,3.67431737,6,1,4.140670238,2.827024173,8,87.5568691,1,16,6.476121924,No
523,4.629359072,8,3,4.148755344,4.8044017,6,92.04897977,5,1,7.256843865,No
524,4.060051039,9,2,2.257636516,2.120265526,5,90.49389276,1,3,5.242288185,No
525,3.702472699,10,0,4.831318392,3.678979564,7,92.28854108,9,19,8.306170226,Yes
526,3.33483645,9,5,2.825704937,3.464925856,1,90.69790776,6,14,6.38478627,No
527,2.838292367,2,1,4.347806585,3.68752268,8,98.03678232,0,7,5.553434761,No
528,3.33847412,9,8,2.072051395,2.388809763,9,97.7822568,1,3,5.82920657,No
529,3.934498858,3,1,4.892970769,3.72085906,1,92.18715108,2,14,6.026979568,No
530,4.691243218,14,1,2.543123905,3.228664355,8,96.71407297,4,10,7.490379173,No
531,4.978572311,13,1,3.092571717,2.539827412,5,85.57201976,8,8,7.350778635,No
532,2.940641127,3,6,3.418218212,2.188648492,0,85.74842039,9,19,5.870562571,No
533,4.410938372,4,3,3.141775241,4.318175592,0,94.8613086,3,14,6.116387219,No
534,4.638691609,10,6,4.372819004,2.034214515,5,97.32493781,1,19,7.322264649,No
535,3.941656529,14,9,2.203686802,2.660874569,6,94.89416775,0,16,6.99374463,No
536,4.483332363,10,7,2.959811919,3.37159661,5,90.72072803,7,5,7.156771473,No
537,3.652465493,5,1,2.014260966,3.865503613,6,89.3075166,8,10,6.291131923,No
538,3.502641517,6,4,3.893727309,3.525218452,5,94.65030651,7,13,6.955866625,No
539,2.540444858,7,4,4.684186702,3.133319063,3,95.6399524,9,15,6.912858437,No
540,4.009405316,12,4,4.531771255,2.580306156,8,87.65812317,1,5,6.885060984,No
541,2.469711668,12,2,2.217842164,2.901505651,3,94.42365915,1,9,5.282879655,No
542,3.431850123,4,4,2.401143172,4.796148123,9,90.69814096,7,14,7.104322381,No
543,4.98885403,4,2,4.652083532,2.215185862,8,88.89474139,5,13,7.113007354,No
544,2.285606803,8,9,4.899336488,4.157991359,4,87.40591429,8,8,7.11702904,No
545,3.052863615,2,0,3.584764856,3.863586391,0,88.53698497,3,4,4.599166033,No
546,2.835551605,3,9,2.093470374,3.052573279,5,88.61934919,1,3,4.710217205,No
547,4.615627571,10,2,3.190516242,2.552407459,6,85.98568011,9,14,7.515033394,Yes
548,4.74270269,3,9,2.009225153,2.549760998,4,89.50667721,2,3,5.305833668,No
549,4.087463481,4,2,4.287058912,2.259953131,3,85.05832958,9,19,6.822688174,No
550,2.589267426,5,3,2.538823738,2.499552325,1,86.43675055,9,12,5.356658306,No
551,4.00319631,7,8,4.663724925,2.654769328,9,93.27311522,4,3,7.026341578,No
552,4.655387884,3,5,2.63615777,2.29330759,5,88.29220122,6,15,6.334819029,No
553,3.733025484,11,3,2.104110637,3.104002016,4,86.47458801,5,19,6.765627965,No
554,2.727814754,12,3,2.776561065,2.459540057,7,92.63747255,8,19,7.207378583,No
555,2.706835137,13,8,3.062213648,2.839156357,7,92.97458689,8,16,7.628964442,Yes
556,2.941136561,14,8,2.114567708,3.319255539,8,89.1178022,3,14,7.101288392,No
557,2.506766984,3,5,2.837993658,4.497823723,8,86.16183113,1,3,5.322171405,No
558,3.065716821,5,0,3.887360309,2.99828717,8,98.88288844,0,1,5.25804461,No
559,2.605717226,3,7,3.640530279,4.310520179,3,90.60379577,0,15,5.666764463,No
560,3.905621116,13,7,4.726709969,2.27908338,4,95.72719365,2,19,7.569671086,Yes
561,4.807319991,13,4,2.578658173,4.18030441,5,95.96052533,5,2,7.241675659,No
562,3.84717866,5,1,2.847044692,3.814085437,2,88.6550465,1,4,5.058890458,No
563,4.191073467,12,7,2.0434731,4.130646495,0,95.24719534,7,19,7.433518171,No
564,3.245468713,14,3,4.274346391,2.341400742,4,90.78836411,2,4,6.234654915,No
565,2.04162281,7,7,3.460706871,4.482998365,3,97.00407168,3,8,5.896409598,No
566,4.152236555,6,9,3.617629299,4.715605829,7,99.33348156,2,12,7.428636066,No
567,2.103714211,14,1,4.123998877,3.868080994,7,85.9011939,4,10,6.902215152,No
568,3.731966324,12,3,4.429811022,4.098248709,7,91.34382158,9,3,7.852696132,Yes
569,4.054509,8,0,3.193063603,3.518571677,2,98.03053702,0,11,5.773912002,No
570,2.346312206,2,7,4.643344534,4.901145473,5,90.04188098,9,8,6.782073485,No
571,2.825131066,7,2,2.936878065,4.368159559,8,99.8437022,2,10,6.318538747,No
572,4.620664027,3,8,2.490841689,4.114343366,4,96.3862478,9,11,7.082948434,No
573,4.91787328,11,9,3.009510894,4.866821022,1,92.56092111,2,7,7.135983912,No
574,4.377161943,8,8,3.099336665,4.656357383,3,92.03591339,7,1,6.963262117,No
575,3.163055173,7,4,3.777530468,4.755600643,8,90.1907669,0,8,6.509232814,No
576,4.151234261,6,7,3.216441617,3.955496206,4,86.39862797,4,1,6.14932783,No
577,3.579462518,4,6,3.718987483,4.151063907,7,94.32677293,5,4,6.541832565,Yes
578,2.917296213,3,4,3.87700853,2.22698782,8,88.66645961,8,19,6.706210558,No
579,2.707606759,3,0,4.969359533,2.072769478,9,85.52203708,2,8,5.515605203,No
580,2.756686692,10,3,3.109657689,4.997836901,9,86.3614938,1,1,6.30037592,No
