EmployeeID,Age,Qualifications,Tasks_completed,Due_tasks,Awards,Experience,AttendancePercentage,PromotionScore,promoted
522,39,PhD,94,7,9,23,66.47,85.22,1
523,49,BSC,96,17,8,4,75.19,66.06,1
524,24,BSC,14,13,0,25,95.18,50.97,0
525,52,PhD,21,18,7,21,70.42,48.31,0
526,58,MBA,88,14,12,12,93.88,93.87,1
527,47,BBA,10,13,1,6,93.64,40.99,0
528,29,MSC,3,17,0,28,64.19,35.83,0
529,45,M.Tech,10,8,3,22,59.59,48.86,0
530,29,B.Tech,87,2,9,13,51.25,61.01,1
531,46,M.Tech,33,7,5,14,79.43,65.34,1
532,41,MBA,58,1,7,1,85.75,65.31,1
533,55,BSC,78,4,3,1,73.22,77.02,1
534,63,BSC,8,12,1,5,98.38,42.55,0
535,35,MBA,35,8,2,27,80.47,60.83,1
536,42,MBA,8,0,14,21,78.45,53.49,0
537,43,MSC,15,19,6,14,55.73,35.31,0
538,30,B.Tech,76,8,0,5,89.69,67.67,1
539,50,BSC,13,1,8,24,64.66,42.92,0
540,46,MSC,76,6,5,11,64.53,69.53,1
541,60,BBA,68,15,4,19,90.55,68.13,1
542,26,PhD,18,4,6,13,86.75,60.29,1
543,29,BBA,76,6,4,21,59.08,75.86,1
544,46,B.Tech,55,0,2,17,77.31,72.2,1
545,25,MSC,47,7,4,18,84.48,56.98,0
546,45,B.Tech,47,13,6,3,95.43,61.53,1
547,21,BBA,91,6,3,15,73.91,85.32,1
548,41,B.Tech,44,16,0,14,72.32,52.92,0
549,37,B.Tech,64,18,5,1,50.68,54.02,0
550,47,BSC,28,5,8,29,82.03,70.38,1
551,56,PhD,94,12,0,5,57.1,57.1,0
552,32,BSC,98,17,6,28,79.94,89.7,1
553,21,M.Tech,51,8,5,10,50.99,50.78,0
554,61,BSC,76,19,1,21,71.83,81.31,1
555,41,MSC,18,9,6,7,70.45,38.41,0
556,51,BBA,50,8,3,11,85.9,72.29,1
557,45,MBA,57,14,0,21,84.37,63.72,1
558,44,BSC,17,15,11,5,52.54,40.16,0
559,34,MSC,42,8,6,11,57.13,59.14,0
560,36,M.Tech,74,8,13,9,93.4,87.3,1
561,63,MBA,32,2,1,13,63.35,44.11,0
562,50,BSC,70,0,2,28,95.15,89.75,1
563,63,BSC,64,19,2,24,72.86,61.67,1
564,41,PhD,18,16,1,21,77.8,44.84,0
565,56,MBA,10,2,2,12,57.09,45.78,0
566,22,B.Tech,63,16,11,22,99.47,85.85,1
567,37,MBA,7,11,8,7,54.41,29.3,0
568,54,M.Tech,66,10,4,14,62.87,69.85,1
569,46,BBA,54,0,9,17,89.15,74.12,1
570,31,MBA,4,13,9,9,63.69,27.61,0
571,29,MBA,9,15,3,4,71.0,42.61,0
572,26,BBA,27,16,1,12,93.2,55.1,0
573,30,BSC,12,8,4,4,58.42,32.07,0
574,62,B.Tech,73,1,2,19,50.32,65.29,1
575,27,PhD,15,5,10,5,83.81,42.95,0
576,31,BSC,33,15,13,23,74.28,59.89,0
577,41,B.Tech,54,15,10,23,55.14,66.03,1
578,32,BSC,67,18,6,26,93.55,72.57,1
579,24,MSC,78,12,8,11,57.19,55.96,0
580,52,BSC,54,17,10,15,62.28,51.14,0
581,29,BBA,12,2,1,16,91.25,49.93,0
582,29,BSC,10,8,13,5,52.49,41.94,0
583,32,M.Tech,15,16,7,29,70.45,47.24,0
584,23,PhD,52,7,13,23,57.45,52.54,0
585,21,MSC,56,9,13,15,65.18,56.58,0
586,61,BBA,83,9,0,12,80.88,81.82,1
587,62,BBA,39,19,5,13,71.35,59.36,0
588,48,B.Tech,76,13,7,23,54.13,63.71,1
589,49,B.Tech,44,16,3,10,50.37,37.85,0
590,31,M.Tech,53,11,12,22,86.32,78.49,1
591,22,PhD,12,6,2,10,71.64,41.42,0
592,46,BBA,95,3,2,11,88.2,91.25,1
593,57,PhD,77,5,2,6,73.96,72.2,1
594,25,BBA,43,7,12,22,52.62,44.8,0
595,55,MBA,89,6,10,24,98.48,85.99,1
596,47,M.Tech,99,19,12,7,66.49,79.63,1
597,40,BBA,2,0,13,25,86.83,61.37,1
598,36,B.Tech,26,12,2,7,77.79,53.09,0
599,52,BBA,94,3,14,2,50.79,70.65,1
600,24,PhD,86,10,0,9,66.13,73.36,1
601,40,MBA,21,18,3,2,51.18,31.32,0
602,51,MSC,66,0,13,1,80.45,59.59,0
603,46,MBA,13,12,7,24,75.56,54.92,0
604,50,B.Tech,28,5,6,27,77.11,53.5,0
605,47,BSC,89,11,3,19,60.33,79.73,1
606,57,PhD,57,18,10,13,79.83,61.07,1
607,63,M.Tech,37,3,0,12,89.98,56.15,0
608,53,B.Tech,66,3,2,20,84.23,66.6,1
609,52,BBA,1,14,10,13,52.13,32.86,0
610,50,PhD,84,1,0,22,89.25,83.75,1
611,24,M.Tech,1,16,7,5,55.94,31.23,0
612,50,BBA,9,7,11,25,51.06,45.14,0
613,35,BSC,23,5,13,9,76.76,47.38,0
614,48,BBA,35,10,0,26,70.92,66.24,1
615,54,M.Tech,44,1,9,4,69.71,64.18,1
616,21,B.Tech,11,0,14,21,78.11,60.46,1
617,30,PhD,77,8,0,5,85.72,62.84,1
618,24,B.Tech,39,0,7,18,68.5,48.66,0
619,60,M.Tech,72,4,13,8,90.06,76.4,1
620,55,BBA,45,4,9,3,72.25,62.21,1
621,59,BBA,56,3,14,5,54.18,49.52,0
622,29,B.Tech,34,15,13,2,74.38,45.16,0
623,32,BSC,78,7,6,24,87.54,89.99,1
624,55,MSC,35,12,11,4,78.67,46.46,0
625,64,BBA,50,2,0,20,55.94,53.72,0
626,44,MBA,32,12,0,1,55.54,29.92,0
627,57,B.Tech,55,18,3,5,83.91,62.62,1
628,44,MSC,56,14,12,21,71.14,61.69,1
629,59,M.Tech,54,8,10,9,92.23,77.28,1
630,47,MBA,72,16,11,2,60.89,60.56,1
631,38,MSC,9,9,7,16,58.52,44.18,0
632,48,PhD,59,8,3,22,56.0,70.92,1
633,27,B.Tech,58,15,12,11,81.93,72.46,1
634,31,BBA,21,5,10,17,55.57,53.48,0
635,29,PhD,91,8,13,15,50.16,65.35,1
636,26,MSC,5,14,8,7,52.75,20.89,0
637,28,PhD,69,5,6,9,53.65,55.32,0
638,43,BBA,36,15,0,7,78.1,44.49,0
639,27,BBA,49,11,9,26,62.8,60.1,1
640,61,B.Tech,49,18,1,5,74.63,60.55,1
641,49,PhD,40,13,1,15,88.15,59.28,0
642,40,MBA,46,1,14,9,55.58,55.26,0
643,31,BSC,48,4,4,19,64.73,58.85,0
644,59,B.Tech,51,18,3,7,80.59,54.54,0
645,45,MBA,12,0,7,8,81.44,56.1,0
646,57,B.Tech,30,19,6,28,56.81,60.12,1
647,31,M.Tech,18,12,11,25,51.33,35.12,0
648,24,PhD,26,1,1,18,93.37,62.17,1
649,35,B.Tech,78,7,12,5,50.15,53.78,0
650,55,BBA,77,15,12,19,91.84,81.35,1
651,34,BSC,98,18,12,28,67.32,89.01,1
652,43,MBA,47,11,9,27,53.92,62.57,1
653,49,MBA,41,4,3,12,95.53,57.33,0
654,56,PhD,22,6,13,29,61.35,55.34,0
655,45,M.Tech,65,11,10,13,89.56,75.31,1
656,57,MSC,27,10,7,26,83.8,71.58,1
657,46,MSC,60,10,7,15,52.5,55.07,0
658,32,BBA,42,8,8,24,51.47,60.14,1
659,62,MBA,11,17,14,18,63.68,47.87,0
660,50,MBA,8,2,3,15,99.08,46.86,0
661,34,MSC,83,4,12,8,99.58,82.15,1
662,63,MSC,21,12,10,16,64.65,57.21,0
663,55,M.Tech,11,12,14,9,50.78,27.03,0
664,30,BBA,52,9,9,7,61.96,58.58,0
665,27,B.Tech,71,19,4,8,92.12,66.02,1
666,41,M.Tech,85,15,7,20,58.06,78.76,1
667,60,MSC,76,9,10,11,69.88,72.0,1
668,43,MSC,80,13,3,13,82.53,76.96,1
669,54,M.Tech,19,3,4,27,50.0,43.84,0
670,33,PhD,34,19,2,24,51.35,38.98,0
671,49,MSC,54,17,14,21,90.44,69.95,1
672,43,B.Tech,21,7,12,23,52.4,39.15,0
673,40,BSC,79,3,1,10,72.32,75.66,1
674,46,BBA,25,0,4,8,85.55,58.1,0
675,42,BSC,61,4,12,3,59.76,60.8,1
676,39,BBA,30,15,14,11,88.85,60.72,1
677,63,BBA,52,14,14,11,62.69,56.32,0
678,58,PhD,56,17,12,13,57.03,53.37,0
679,45,M.Tech,38,9,12,28,72.76,58.34,0
680,51,M.Tech,73,6,9,3,83.55,71.58,1
681,48,MBA,27,10,9,4,79.35,53.55,0
682,26,BSC,31,1,6,21,55.29,52.09,0
683,41,PhD,29,8,2,14,66.47,42.46,0
684,59,MSC,46,5,3,16,76.16,68.5,1
685,38,BBA,27,5,3,23,60.38,49.73,0
686,41,M.Tech,40,8,4,17,72.04,58.59,0
687,24,MBA,27,6,10,8,99.5,51.03,0
688,42,BSC,2,17,2,4,71.99,43.56,0
689,48,BBA,18,11,10,1,77.98,46.7,0
690,40,PhD,74,3,1,23,56.99,66.93,1
691,39,B.Tech,36,12,11,18,77.44,51.41,0
692,44,MSC,40,16,0,5,87.15,64.76,1
693,46,MBA,35,12,6,25,64.09,49.78,0
694,28,BSC,81,17,12,17,86.55,81.89,1
695,63,BSC,30,8,0,13,79.96,49.58,0
696,38,M.Tech,81,11,5,26,81.23,79.23,1
697,43,B.Tech,21,13,14,5,70.71,48.18,0
698,57,BSC,95,4,12,6,92.41,91.19,1
699,51,MBA,80,19,1,12,95.66,70.78,1
700,49,BBA,21,11,12,19,94.71,72.49,1
701,59,MBA,28,7,10,7,73.14,53.01,0
702,40,MSC,99,12,6,21,73.69,77.2,1
703,42,M.Tech,75,19,7,19,86.49,71.65,1
704,62,MSC,79,3,5,6,80.48,64.98,1
705,51,B.Tech,82,18,4,22,68.77,72.02,1
706,33,B.Tech,24,14,4,13,55.23,33.42,0
707,53,MSC,5,16,10,18,99.03,53.93,0
708,56,M.Tech,18,3,3,2,58.94,39.91,0
709,57,MSC,55,13,13,3,54.03,61.15,1
710,33,PhD,65,4,9,13,56.19,57.47,0
711,56,M.Tech,6,5,13,29,99.76,64.18,1
712,22,PhD,2,1,1,16,94.59,45.09,0
713,22,M.Tech,22,3,0,3,68.41,30.91,0
714,53,MBA,43,10,4,4,92.31,52.37,0
715,59,M.Tech,78,15,10,21,50.11,69.29,1
716,61,M.Tech,63,0,0,9,71.74,59.16,0
717,55,BSC,39,19,13,20,81.0,61.17,1
718,44,MBA,83,19,6,22,72.77,76.6,1
719,52,BSC,30,19,4,2,78.25,56.33,0
720,55,M.Tech,52,6,1,1,77.73,59.32,0
721,35,BSC,74,1,10,11,89.69,69.62,1
722,58,PhD,12,19,1,5,87.44,51.67,0
723,51,BSC,46,0,10,23,53.53,60.86,1
724,28,BBA,97,14,11,7,52.98,64.01,1
725,35,PhD,51,15,3,16,92.75,76.66,1
726,61,MSC,74,5,12,24,78.22,85.24,1
727,28,MBA,98,5,13,27,56.35,89.59,1
728,64,MBA,49,10,2,15,86.73,65.08,1
729,51,MSC,97,15,7,11,78.99,84.09,1
730,51,BSC,24,9,4,27,97.29,74.72,1
731,28,MSC,94,11,13,6,88.97,79.05,1
732,47,MBA,22,12,2,14,79.61,56.67,0
733,59,BBA,31,14,9,7,72.84,56.35,0
734,49,BBA,58,1,1,23,61.69,69.01,1
735,53,PhD,21,2,12,20,89.66,63.48,1
736,24,PhD,94,1,14,24,57.18,85.14,1
737,45,MBA,66,11,4,10,60.28,54.47,0
738,62,BBA,74,8,4,23,78.6,70.5,1
739,62,MSC,90,0,13,25,92.06,90.01,1
740,30,MSC,71,0,6,7,85.69,70.47,1
741,62,M.Tech,50,16,5,23,84.42,61.17,1
742,40,M.Tech,47,9,10,6,85.24,63.34,1
743,38,B.Tech,40,1,3,12,66.8,46.07,0
744,43,MSC,77,12,14,12,98.18,85.74,1
745,37,B.Tech,88,9,7,2,95.32,76.17,1
746,31,BBA,97,19,0,14,86.28,79.76,1
747,24,PhD,97,11,4,29,73.61,81.04,1
748,33,B.Tech,95,9,2,10,94.3,86.82,1
749,39,BSC,16,3,10,24,73.3,52.24,0
750,53,PhD,3,11,6,8,67.51,37.94,0
751,58,MSC,28,13,10,1,92.37,51.54,0
752,42,PhD,44,2,14,13,79.94,58.27,0
753,29,M.Tech,72,17,7,13,98.01,75.94,1
754,62,BSC,12,14,8,20,56.89,39.33,0
755,38,MSC,50,7,10,20,54.06,61.73,1
756,55,B.Tech,81,3,10,10,50.02,61.18,1
757,37,MBA,41,4,12,29,93.72,82.84,1
758,33,MSC,13,2,12,22,56.27,46.11,0
759,56,MSC,97,5,10,7,95.03,79.01,1
760,54,BBA,96,13,5,22,77.64,92.96,1
761,32,M.Tech,2,11,0,10,54.08,34.29,0
762,61,B.Tech,86,11,1,24,78.35,79.52,1
763,42,MBA,25,13,12,2,89.93,48.89,0
764,28,BSC,64,3,2,29,51.7,72.1,1
765,32,PhD,5,7,7,27,78.13,55.15,0
766,25,BSC,41,4,9,6,96.6,64.79,1
767,41,MSC,13,13,14,7,56.85,34.14,0
768,64,MSC,55,15,12,13,84.89,65.33,1
769,42,B.Tech,36,16,5,21,85.93,70.2,1
770,53,PhD,83,0,1,27,76.21,76.06,1
771,25,M.Tech,12,3,9,5,59.64,26.19,0
772,43,MSC,23,18,7,18,95.35,61.0,1
773,55,BSC,64,13,5,27,81.69,78.65,1
774,34,M.Tech,11,2,3,13,55.62,33.75,0
775,61,PhD,88,0,10,12,60.45,66.88,1
776,54,B.Tech,69,0,6,18,78.25,74.5,1
777,24,B.Tech,44,2,13,8,99.88,70.22,1
778,53,M.Tech,39,2,3,7,90.44,68.37,1
779,45,B.Tech,32,2,1,12,56.37,50.32,0
780,33,BSC,61,13,9,25,85.68,81.84,1
781,47,MSC,23,12,9,27,64.63,60.95,1
782,48,BBA,57,8,1,16,86.57,68.24,1
783,36,M.Tech,28,19,7,23,92.98,61.24,1
784,46,PhD,78,2,14,28,72.16,91.16,1
785,40,B.Tech,24,19,9,24,96.15,71.78,1
786,31,B.Tech,72,8,14,2,65.99,59.5,0
787,41,MBA,96,17,11,29,87.33,95.36,1
788,58,MSC,4,9,1,7,87.03,52.87,0
789,25,PhD,49,15,6,17,91.04,62.01,1
790,64,BSC,49,14,4,14,70.93,51.02,0
791,56,BBA,10,18,0,8,59.85,31.35,0
792,64,M.Tech,35,1,10,19,81.76,72.98,1
793,39,BSC,34,6,9,28,77.77,66.47,1
794,25,BSC,20,19,5,11,79.92,47.3,0
795,37,MBA,99,10,12,22,67.54,75.12,1
796,58,M.Tech,7,18,6,5,50.09,23.69,0
797,44,PhD,69,7,10,13,56.69,62.2,1
798,37,BBA,70,11,9,25,55.76,63.63,1
799,64,BBA,90,1,10,16,81.76,92.64,1
800,26,BSC,68,17,9,26,93.57,87.68,1
801,31,MBA,59,17,12,13,56.67,50.21,0
802,43,M.Tech,27,1,10,11,95.09,55.78,0
803,41,MSC,64,17,13,20,62.32,68.6,1
804,39,BBA,59,13,10,2,82.38,63.88,1
805,50,BSC,67,1,4,15,80.64,69.16,1
806,31,MBA,61,10,1,17,50.89,59.57,0
807,40,BSC,36,18,14,24,64.44,55.48,0
808,61,BSC,74,2,10,7,69.31,62.9,1
809,46,BBA,18,3,4,2,64.1,44.14,0
810,64,BBA,59,2,13,15,63.5,57.69,0
811,33,MBA,21,18,6,11,72.86,38.77,0
812,33,PhD,19,5,0,10,78.85,56.92,0
813,42,PhD,95,12,12,24,76.64,84.56,1
814,28,BBA,22,9,8,13,58.09,49.74,0
815,22,BSC,67,5,6,14,90.1,73.05,1
816,43,BSC,12,5,13,21,71.3,60.88,1
817,48,PhD,53,16,4,26,70.13,64.4,1
818,35,BBA,33,13,11,28,65.07,67.66,1
819,50,BSC,69,7,4,12,79.21,75.72,1
820,23,PhD,16,14,6,13,61.57,47.22,0
821,52,PhD,72,7,6,7,89.42,66.11,1
822,36,MBA,22,13,12,1,81.03,37.25,0
823,46,MBA,77,14,5,9,56.55,68.57,1
824,49,PhD,72,16,13,12,80.64,81.08,1
825,34,B.Tech,1,9,7,14,99.22,44.24,0
826,36,PhD,29,12,11,20,64.96,54.43,0
827,31,M.Tech,39,2,11,4,85.77,50.26,0
828,59,BBA,95,13,4,25,56.26,86.05,1
829,46,MSC,64,9,12,4,96.26,80.22,1
830,25,BBA,98,18,3,13,95.68,86.73,1
831,53,BBA,26,14,10,1,91.39,57.91,0
832,62,M.Tech,41,11,13,25,50.24,47.38,0
833,43,BSC,98,11,8,27,57.02,75.08,1
834,41,MSC,12,18,1,17,73.32,36.14,0
835,46,B.Tech,50,8,11,25,69.6,73.12,1
836,50,B.Tech,28,12,4,7,71.64,46.3,0
837,37,MBA,41,18,3,14,50.86,46.57,0
838,39,B.Tech,57,19,3,6,67.29,55.86,0
839,35,M.Tech,62,8,5,19,95.67,75.38,1
840,23,B.Tech,40,8,2,20,84.81,57.31,0
841,48,B.Tech,51,10,5,16,54.35,59.25,0
842,57,MBA,55,17,4,21,61.3,63.5,1
843,61,M.Tech,60,14,4,22,97.56,73.38,1
844,53,BSC,13,19,13,26,89.61,62.42,1
845,39,B.Tech,38,15,10,27,94.71,71.58,1
846,34,M.Tech,39,12,13,7,58.19,56.12,0
847,54,MSC,40,13,10,4,71.77,44.78,0
848,33,PhD,98,18,8,11,85.29,85.54,1
849,60,BSC,30,7,5,11,72.06,62.55,1
850,21,B.Tech,25,5,12,12,63.95,51.28,0
851,30,BBA,75,7,4,3,85.15,68.08,1
852,43,BBA,81,17,3,6,75.65,67.27,1
853,55,BSC,87,4,14,11,76.73,74.07,1
854,34,PhD,65,7,6,10,96.71,83.09,1
855,45,BBA,78,2,9,17,63.49,69.84,1
856,45,B.Tech,56,12,9,7,58.35,48.42,0
857,24,MSC,22,11,10,16,57.79,44.17,0
858,29,BSC,10,17,12,8,78.18,33.4,0
859,27,PhD,95,16,2,8,99.23,86.23,1
860,24,BSC,66,18,1,11,91.99,72.46,1
861,26,MBA,82,3,14,9,53.59,74.75,1
862,63,BSC,94,8,5,17,79.98,81.32,1
863,36,MSC,50,13,3,18,74.52,69.69,1
864,32,B.Tech,61,15,10,17,92.34,79.98,1
865,58,M.Tech,19,12,4,24,58.43,49.11,0
866,28,MSC,47,0,4,2,94.39,65.42,1
867,62,MBA,39,1,5,20,74.79,66.23,1
868,53,BSC,10,0,13,23,64.64,53.67,0
869,29,PhD,10,5,13,27,74.2,46.63,0
870,42,M.Tech,81,2,14,28,51.12,77.29,1
871,63,BSC,71,7,9,14,74.98,76.99,1
872,43,BBA,96,9,4,6,52.68,64.0,1
873,35,M.Tech,97,14,4,10,65.23,70.41,1
874,53,B.Tech,38,5,4,28,95.79,66.51,1
875,29,M.Tech,63,2,0,5,88.55,75.03,1
876,48,BSC,92,7,0,15,92.22,81.91,1
877,45,PhD,51,11,9,6,57.14,59.96,0
878,25,M.Tech,75,3,5,6,55.08,67.34,1
879,30,BBA,97,8,2,17,90.82,93.31,1
880,36,BSC,5,4,14,13,65.0,47.66,0
881,46,M.Tech,18,1,5,11,67.96,45.21,0
882,30,MBA,72,11,9,23,62.11,73.46,1
883,25,BBA,2,19,9,2,71.89,37.11,0
884,63,BSC,84,13,6,18,61.98,71.02,1
885,52,BBA,95,4,6,29,70.82,87.53,1
886,34,B.Tech,7,19,12,25,76.72,43.26,0
887,57,MSC,3,14,0,21,80.88,46.27,0
888,32,M.Tech,52,8,10,20,73.2,55.67,0
889,57,B.Tech,71,10,2,10,91.0,65.02,1
890,51,MBA,15,19,2,9,85.14,54.75,0
891,38,PhD,65,10,0,18,67.37,55.34,0
892,40,BBA,34,6,0,11,67.44,47.0,0
893,28,MBA,4,13,12,6,90.02,43.48,0
894,38,BBA,32,0,1,29,50.9,60.91,1
895,44,BBA,45,17,14,18,72.53,55.98,0
896,46,BBA,75,2,6,6,68.1,58.32,0
897,57,BSC,19,3,14,26,76.28,60.17,1
898,64,MBA,41,0,3,19,76.1,55.09,0
899,21,BBA,21,19,4,11,94.47,44.03,0
900,37,M.Tech,7,18,10,18,50.61,27.37,0
901,47,BBA,96,2,9,18,80.09,94.0,1
902,36,MSC,99,1,10,18,74.84,82.37,1
903,29,MSC,80,4,0,3,64.56,60.21,1
904,25,BBA,94,10,13,16,89.24,92.57,1
905,57,MBA,79,2,9,26,64.26,75.6,1
906,39,MBA,74,4,8,27,66.25,82.37,1
907,34,MSC,49,17,6,26,97.65,68.96,1
908,47,BSC,52,3,12,19,90.11,82.92,1
909,53,BSC,27,6,0,20,78.32,49.52,0
910,32,BSC,66,4,9,6,64.09,59.29,0
911,21,B.Tech,27,4,11,18,57.78,37.92,0
912,22,BSC,51,9,13,1,66.58,60.39,1
913,28,B.Tech,14,10,5,28,56.13,43.88,0
914,62,M.Tech,83,16,14,3,59.57,75.53,1
915,24,PhD,90,2,4,10,89.66,86.12,1
916,42,BBA,12,5,13,1,92.51,58.15,0
917,33,BBA,40,7,12,29,65.98,61.99,1
918,55,M.Tech,26,13,6,25,62.88,59.91,0
919,58,MSC,76,10,12,26,90.43,95.55,1
920,32,MBA,53,15,8,12,82.49,59.36,0
921,45,M.Tech,6,13,4,29,74.7,54.43,0
922,21,BBA,75,11,1,27,71.97,68.87,1
923,30,M.Tech,65,19,13,8,79.52,63.54,1
924,48,MBA,16,18,2,29,61.08,42.93,0
925,62,M.Tech,69,12,2,4,62.71,66.33,1
926,53,PhD,22,3,12,8,54.73,38.53,0
927,44,B.Tech,94,15,14,18,70.14,86.88,1
928,27,PhD,35,15,5,7,87.71,52.12,0
929,36,MSC,51,7,4,17,66.46,62.62,1
930,51,PhD,92,4,13,5,85.92,92.28,1
931,35,PhD,87,1,5,15,66.65,81.1,1
932,55,MBA,66,1,10,6,72.15,65.07,1
933,41,PhD,80,2,10,21,90.9,80.53,1
934,40,B.Tech,62,13,14,5,81.58,69.11,1
935,35,PhD,15,10,5,25,85.53,65.43,1
936,50,BSC,30,7,11,4,74.39,56.49,0
937,34,MSC,7,16,13,19,79.34,40.43,0
938,60,M.Tech,84,4,14,11,86.47,87.61,1
939,33,M.Tech,20,16,12,21,83.29,61.14,1
940,55,B.Tech,73,4,14,13,50.29,58.13,0
941,61,BBA,87,12,6,18,92.21,96.26,1
942,29,M.Tech,22,10,10,27,54.94,38.97,0
943,23,PhD,3,9,4,8,73.01,44.29,0
944,47,M.Tech,1,16,1,23,82.16,45.59,0
945,43,MBA,5,10,14,11,75.36,54.31,0
946,26,PhD,84,17,12,15,92.64,80.62,1
947,41,B.Tech,13,14,6,19,92.73,64.12,1
948,49,BSC,9,10,5,1,91.6,47.08,0
949,45,B.Tech,99,16,12,22,77.68,86.94,1
950,35,BSC,44,4,5,14,84.02,61.97,1
951,43,MBA,24,11,4,2,65.85,36.57,0
952,60,M.Tech,94,18,13,27,97.04,94.79,1
953,42,BSC,90,11,10,18,97.72,87.61,1
954,23,PhD,96,9,10,17,73.19,77.39,1
955,63,M.Tech,72,15,6,29,62.84,81.5,1
956,41,MBA,18,13,9,1,57.5,34.75,0
957,60,B.Tech,2,3,12,16,52.04,31.41,0
958,50,PhD,27,3,5,9,91.58,58.97,0
959,31,B.Tech,33,19,10,10,93.66,63.01,1
960,59,BBA,71,6,6,25,61.61,69.91,1
961,29,PhD,57,11,8,29,91.22,76.47,1
962,34,MSC,85,18,1,4,85.2,76.1,1
963,25,BBA,92,5,14,9,77.83,78.5,1
964,61,PhD,8,18,12,3,83.32,52.58,0
965,55,M.Tech,1,1,4,27,95.95,52.44,0
966,35,MBA,86,4,3,4,54.74,58.47,0
967,29,M.Tech,24,2,0,25,63.12,55.68,0
968,30,MBA,34,8,12,12,81.51,57.33,0
969,53,BBA,99,8,7,15,86.47,85.86,1
970,46,MSC,70,2,13,7,93.37,73.5,1
971,36,BSC,84,19,1,8,90.8,66.74,1
972,55,PhD,82,19,8,8,85.71,66.64,1
973,37,PhD,48,14,4,16,50.09,54.77,0
974,54,BSC,51,7,4,12,93.17,60.81,1
975,32,PhD,20,13,5,7,91.86,52.57,0
976,27,M.Tech,79,15,12,6,73.87,65.86,1
977,27,PhD,41,9,10,4,92.69,54.47,0
978,59,B.Tech,94,19,0,27,58.99,68.47,1
979,51,MSC,54,12,5,2,51.82,47.89,0
980,47,MBA,90,7,12,23,78.09,80.65,1
981,58,BBA,18,14,7,6,81.57,49.71,0
982,27,BBA,40,10,10,3,83.71,47.29,0
983,27,BBA,98,10,2,25,52.75,65.82,1
984,22,MSC,60,0,3,3,75.67,54.21,0
985,63,PhD,91,19,8,5,97.1,75.34,1
986,38,MSC,98,14,5,22,65.86,69.94,1
987,24,BSC,15,5,11,12,91.18,50.48,0
988,34,BBA,28,19,10,28,74.78,55.3,0
989,26,M.Tech,53,1,9,17,62.53,54.21,0
990,34,M.Tech,59,4,13,8,59.92,48.65,0
991,49,MSC,99,17,6,5,51.48,70.38,1
992,37,MSC,92,7,11,23,51.46,73.75,1
993,40,BBA,48,8,5,13,76.47,54.82,0
994,25,BSC,95,5,5,29,76.43,83.83,1
995,26,B.Tech,83,16,13,9,70.37,59.21,0
996,35,M.Tech,21,5,13,1,84.48,49.25,0
997,29,MBA,89,17,14,25,60.91,84.08,1
998,44,BBA,61,16,1,10,73.01,51.49,0
999,62,BSC,42,18,8,21,51.87,56.63,0
1000,22,PhD,54,17,8,12,93.06,74.65,1
1001,56,PhD,82,1,8,11,53.14,69.14,1
1002,48,PhD,42,15,1,19,54.38,53.64,0
1003,33,B.Tech,55,17,3,12,63.18,54.53,0
1004,63,M.Tech,21,17,3,22,95.38,54.38,0
1005,21,PhD,76,7,2,17,77.39,78.14,1
1006,62,MBA,6,16,1,14,91.64,45.7,0
1007,44,PhD,6,15,7,16,51.08,28.1,0
1008,55,MSC,67,7,4,11,80.17,77.02,1
1009,64,BSC,5,15,8,29,78.63,51.16,0
1010,27,M.Tech,95,3,3,7,69.71,65.11,1
1011,34,MSC,56,16,5,22,66.89,56.9,0
1012,30,M.Tech,69,14,14,19,66.34,77.8,1
1013,46,B.Tech,21,7,0,25,83.1,49.74,0
1014,38,BSC,41,6,5,4,94.46,52.16,0
1015,49,B.Tech,82,3,1,5,83.69,65.84,1
1016,35,BBA,15,1,1,16,65.44,44.73,0
1017,62,PhD,24,7,7,24,92.56,69.62,1
1018,44,MBA,45,8,0,6,75.44,53.9,0
1019,64,BBA,64,13,13,12,56.87,72.76,1
1020,49,BSC,7,17,13,1,57.0,25.27,0
1021,64,M.Tech,88,6,6,1,98.67,87.25,1
1022,59,MBA,41,14,8,11,79.61,61.79,1
1023,30,M.Tech,44,15,7,8,97.2,70.63,1
1024,39,MBA,80,2,14,20,75.34,86.16,1
1025,26,MSC,67,14,1,14,96.87,74.56,1
1026,53,M.Tech,30,18,4,6,70.86,48.22,0
1027,24,M.Tech,44,16,13,10,58.28,43.52,0
1028,56,BBA,59,4,11,15,57.05,54.39,0
1029,61,PhD,22,11,4,21,89.07,56.45,0
1030,21,BSC,44,12,11,28,72.2,73.44,1
1031,56,PhD,57,9,12,29,70.21,66.52,1
1032,58,M.Tech,66,14,11,26,86.37,71.79,1
1033,58,BSC,54,0,14,2,63.14,66.29,1
1034,52,BSC,31,17,14,15,99.74,63.34,1
1035,42,M.Tech,47,13,10,26,64.72,60.63,1
1036,51,MSC,15,15,2,15,98.51,62.34,1
1037,57,B.Tech,44,0,8,4,84.7,61.62,1
1038,22,MBA,95,11,4,25,77.56,76.02,1
1039,38,MBA,82,18,4,13,97.22,78.11,1
1040,55,MBA,89,2,11,28,80.51,99.0,1
1041,25,B.Tech,28,18,8,12,78.29,50.9,0
1042,22,B.Tech,46,6,12,2,74.85,53.13,0
1043,44,PhD,40,15,12,16,52.76,56.87,0
1044,51,MBA,57,4,14,2,87.86,71.86,1
